timestamp_utc,elapsed_s,mode,led,polar_deg,azimuth_deg,sample_index,dac_code,target_current_a,led_current_a,bridge_temperature_c,sgt_tia_v,sol_tia_v,external_pd_v
2026-07-29T21:14:27.697230+00:00,106.421660,current,rgb,-90.000,90.000,19,700,0.258700,0.259005682,25.0000,3.698678493,3.737503290,1.649234653
2026-07-29T21:14:38.152829+00:00,116.877256,current,dark,-85.000,-90.000,0,0,,0.000738636,25.0000,4.896468163,4.903306484,1.649494171
2026-07-29T21:14:38.303340+00:00,117.027772,current,dark,-85.000,-90.000,1,0,,0.000738636,25.0000,4.896473408,4.903316975,1.649199843
2026-07-29T21:14:38.453677+00:00,117.178110,current,dark,-85.000,-90.000,2,0,,0.000738636,25.0000,4.896474361,4.903296947,1.649543762
2026-07-29T21:14:38.604139+00:00,117.328574,current,dark,-85.000,-90.000,3,0,,0.000710227,25.0000,4.896470070,4.903305531,1.649414897
2026-07-29T21:14:38.754605+00:00,117.479036,current,dark,-85.000,-90.000,4,0,,0.000710227,25.0000,4.896477699,4.903303146,1.649341583
2026-07-29T21:14:38.905054+00:00,117.629486,current,dark,-85.000,-90.000,5,0,,0.000710227,25.0000,4.896477222,4.903315544,1.649355054
2026-07-29T21:14:39.055409+00:00,117.779842,current,dark,-85.000,-90.000,6,0,,0.000710227,25.0000,4.896454334,4.903299332,1.649120927
2026-07-29T21:14:39.205742+00:00,117.930176,current,dark,-85.000,-90.000,7,0,,0.000710227,25.0000,4.896477699,4.903282642,1.649379253
2026-07-29T21:14:39.356112+00:00,118.080546,current,dark,-85.000,-90.000,8,0,,0.000710227,25.0000,4.896480560,4.903291702,1.649573088
2026-07-29T21:14:39.506398+00:00,118.230832,current,dark,-85.000,-90.000,9,0,,0.000710227,25.0000,4.896480560,4.903295517,1.649341106
2026-07-29T21:14:39.656903+00:00,118.381331,current,dark,-85.000,-90.000,10,0,,0.000738636,25.0000,4.896477699,4.903301716,1.649599910
2026-07-29T21:14:39.807443+00:00,118.531874,current,dark,-85.000,-90.000,11,0,,0.000710227,25.0000,4.896478653,4.903291225,1.648766398
2026-07-29T21:14:39.957825+00:00,118.682258,current,dark,-85.000,-90.000,12,0,,0.000738636,25.0000,4.896471977,4.903291225,1.649398565
2026-07-29T21:14:40.108172+00:00,118.832606,current,dark,-85.000,-90.000,13,0,,0.000710227,25.0000,4.896470070,4.903295517,1.649386048
2026-07-29T21:14:40.258477+00:00,118.982912,current,dark,-85.000,-90.000,14,0,,0.000710227,25.0000,4.896471500,4.903276443,1.649202228
2026-07-29T21:14:40.408783+00:00,119.133216,current,dark,-85.000,-90.000,15,0,,0.000710227,25.0000,4.896476269,4.903284073,1.649387002
2026-07-29T21:14:40.559225+00:00,119.283660,current,dark,-85.000,-90.000,16,0,,0.000710227,25.0000,4.896470070,4.903263092,1.649642467
2026-07-29T21:14:40.709614+00:00,119.434047,current,dark,-85.000,-90.000,17,0,,0.000710227,25.0000,4.896471024,4.903270721,1.649430752
2026-07-29T21:14:40.860097+00:00,119.584528,current,dark,-85.000,-90.000,18,0,,0.000710227,25.0000,4.896452904,4.903280258,1.649487376
2026-07-29T21:14:41.010489+00:00,119.734923,current,dark,-85.000,-90.000,19,0,,0.000710227,25.0000,4.896469593,4.903270721,1.649482250
2026-07-29T21:14:45.204730+00:00,123.929159,current,rgb,-85.000,-90.000,0,700,0.258700,0.259090909,25.0000,3.696620464,3.735135078,1.649268866
2026-07-29T21:14:45.355235+00:00,124.079668,current,rgb,-85.000,-90.000,1,700,0.258700,0.258920455,25.0000,3.696549177,3.735155582,1.648539901
2026-07-29T21:14:45.505654+00:00,124.230086,current,rgb,-85.000,-90.000,2,700,0.258700,0.259034091,25.0000,3.696781397,3.735129595,1.649181485
2026-07-29T21:14:45.656014+00:00,124.380446,current,rgb,-85.000,-90.000,3,700,0.258700,0.259062500,25.0000,3.696713209,3.735222578,1.649426579
2026-07-29T21:14:45.806426+00:00,124.530860,current,rgb,-85.000,-90.000,4,700,0.258700,0.259119318,25.0000,3.696658611,3.735221863,1.649104357
2026-07-29T21:14:45.956889+00:00,124.681323,current,rgb,-85.000,-90.000,5,700,0.258700,0.259090909,25.0000,3.696871281,3.735429287,1.649388790
2026-07-29T21:14:46.107217+00:00,124.831651,current,rgb,-85.000,-90.000,6,700,0.258700,0.258977273,25.0000,3.696963787,3.735550642,1.649466634
2026-07-29T21:14:46.257605+00:00,124.982040,current,rgb,-85.000,-90.000,7,700,0.258700,0.258977273,25.0000,3.697095871,3.735595226,1.649143100
2026-07-29T21:14:46.407857+00:00,125.132292,current,rgb,-85.000,-90.000,8,700,0.258700,0.259090909,25.0000,3.697210312,3.735790014,1.649182200
2026-07-29T21:14:46.558160+00:00,125.282593,current,rgb,-85.000,-90.000,9,700,0.258700,0.259005682,25.0000,3.697114229,3.735625505,1.649202466
2026-07-29T21:14:46.708698+00:00,125.433127,current,rgb,-85.000,-90.000,10,700,0.258700,0.259090909,25.0000,3.697488308,3.735181332,1.649271846
2026-07-29T21:14:46.859099+00:00,125.583529,current,rgb,-85.000,-90.000,11,700,0.258700,0.259204545,25.0000,3.697276354,3.735854864,1.649571180
2026-07-29T21:14:47.009613+00:00,125.734045,current,rgb,-85.000,-90.000,12,700,0.258700,0.259147727,25.0000,3.697643280,3.736281633,1.649255157
2026-07-29T21:14:47.160027+00:00,125.884459,current,rgb,-85.000,-90.000,13,700,0.258700,0.258920455,25.0000,3.697871923,3.736385822,1.649321556
2026-07-29T21:14:47.310388+00:00,126.034820,current,rgb,-85.000,-90.000,14,700,0.258700,0.259005682,25.0000,3.697705030,3.736265659,1.649450064
2026-07-29T21:14:47.460831+00:00,126.185265,current,rgb,-85.000,-90.000,15,700,0.258700,0.259034091,25.0000,3.697883606,3.736263275,1.649260044
2026-07-29T21:14:47.611182+00:00,126.335611,current,rgb,-85.000,-90.000,16,700,0.258700,0.259090909,25.0000,3.697824240,3.736563683,1.649387479
2026-07-29T21:14:47.761667+00:00,126.486099,current,rgb,-85.000,-90.000,17,700,0.258700,0.259005682,25.0000,3.697977543,3.736566544,1.649299383
2026-07-29T21:14:47.912124+00:00,126.636556,current,rgb,-85.000,-90.000,18,700,0.258700,0.258948864,25.0000,3.698258877,3.736689091,1.649158001
2026-07-29T21:14:48.062526+00:00,126.786960,current,rgb,-85.000,-90.000,19,700,0.258700,0.258977273,25.0000,3.698431492,3.736883402,1.649141192
2026-07-29T21:14:51.763132+00:00,130.487562,current,rgb,-85.000,-45.000,0,700,0.258700,0.259062500,25.0000,3.699259520,3.737912416,1.649058700
2026-07-29T21:14:51.913749+00:00,130.638181,current,rgb,-85.000,-45.000,1,700,0.258700,0.258977273,25.0000,3.699254990,3.737905264,1.649106741
2026-07-29T21:14:52.064529+00:00,130.788957,current,rgb,-85.000,-45.000,2,700,0.258700,0.258948864,25.0000,3.699157715,3.737813950,1.648805261
2026-07-29T21:14:52.215045+00:00,130.939478,current,rgb,-85.000,-45.000,3,700,0.258700,0.259005682,25.0000,3.699301481,3.737925053,1.649131179
2026-07-29T21:14:52.365475+00:00,131.089907,current,rgb,-85.000,-45.000,4,700,0.258700,0.258977273,25.0000,3.699287891,3.737981558,1.649213195
2026-07-29T21:14:52.515887+00:00,131.240320,current,rgb,-85.000,-45.000,5,700,0.258700,0.259005682,25.0000,3.699502468,3.737889528,1.648979306
2026-07-29T21:14:52.666284+00:00,131.390717,current,rgb,-85.000,-45.000,6,700,0.258700,0.259062500,25.0000,3.699567080,3.738112688,1.649133325
2026-07-29T21:14:52.816682+00:00,131.541116,current,rgb,-85.000,-45.000,7,700,0.258700,0.258977273,25.0000,3.699480057,3.738068581,1.648959994
2026-07-29T21:14:52.966971+00:00,131.691405,current,rgb,-85.000,-45.000,8,700,0.258700,0.258977273,25.0000,3.699697971,3.738371134,1.648912668
2026-07-29T21:14:53.117346+00:00,131.841780,current,rgb,-85.000,-45.000,9,700,0.258700,0.258948864,25.0000,3.699635267,3.738254547,1.649100661
2026-07-29T21:14:53.267696+00:00,131.992130,current,rgb,-85.000,-45.000,10,700,0.258700,0.258863636,25.0000,3.699496984,3.738115072,1.648928285
